wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db,jitter_local,cpp_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_n16c.npy,2023,south_asian,younger,female,neutral,16,c,1.428125,198.07607501469715,140.0771729517226,7.344195656125249,0.0491795353027101,7.344195656125249
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_t11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_t11c.npy,2023,south_asian,younger,female,trustworthy,11,c,1.8234166666666667,176.64330177597532,34.91434941411107,13.412492473369594,0.016876141795880747,13.412492473369594
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_t12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_t12c.npy,2023,south_asian,younger,female,trustworthy,12,c,1.3743125,144.25060174204555,19.428255867012194,10.397960497734276,0.01889244871814651,10.397960497734276
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_t13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_t13c.npy,2023,south_asian,younger,female,trustworthy,13,c,1.2469791666666667,200.9368428977279,80.70729526834542,10.47641357146644,0.02420655949147536,10.47641357146644
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_t14.npy,2023,south_asian,younger,female,trustworthy,14,,1.2713333333333334,207.29854006915357,69.81312154983316,10.64227125082584,0.022196064806673573,10.64227125082584
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_t15.npy,2023,south_asian,younger,female,trustworthy,15,,1.3333541666666666,220.2753114437262,117.33316377388172,8.962110004195317,0.03718317796049232,8.962110004195317
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2023_ayf_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2023_ayf_t16.npy,2023,south_asian,younger,female,trustworthy,16,,1.1735208333333333,234.1521264158798,49.08329507576975,11.34319254979739,0.02638085228080046,11.34319254979739
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_n01.npy,2024,black,younger,male,neutral,1,,2.046333333333333,134.98949233622497,44.97967201917255,9.36213715658545,0.03495131153002505,9.36213715658545
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_n02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_n02.npy,2024,black,younger,male,neutral,2,,1.7860833333333332,132.41781552864592,44.82181734972944,14.58729992987482,0.015072674646357222,14.58729992987482
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_n17.npy,2024,black,younger,male,neutral,17,,1.7864583333333333,167.04934403620922,138.1607550077873,7.980905149663336,0.03576102241634162,7.980905149663336
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_n18.npy,2024,black,younger,male,neutral,18,,1.9748541666666666,127.81447373657247,50.50864372425902,10.501657388593362,0.028768872419599214,10.501657388593362
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_n19.npy,2024,black,younger,male,neutral,19,,2.237979166666667,124.87162457892445,11.984772056726829,10.447163182246287,0.03734256606308388,10.447163182246287
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_n20.npy,2024,black,younger,male,neutral,20,,2.5870208333333333,129.25796417792952,32.2817505610364,15.47063336310023,0.022598237105352154,15.47063336310023
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_t01.npy,2024,black,younger,male,trustworthy,1,,1.4938541666666667,143.9790993363349,39.34781086797409,11.535907644176605,0.0272547726446999,11.535907644176605
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_t02.npy,2024,black,younger,male,trustworthy,2,,1.5143958333333334,131.41333585009147,64.77827702438823,12.056147109003469,0.0262623172863401,12.056147109003469
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_t17.npy,2024,black,younger,male,trustworthy,17,,2.0460625,142.42785444696557,20.97415903825466,16.21046520463792,0.018321342107975657,16.21046520463792
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_t18.npy,2024,black,younger,male,trustworthy,18,,2.373104166666667,135.80351584063087,34.214577748041634,15.233268513227417,0.023391641713497304,15.233268513227417
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_t19.npy,2024,black,younger,male,trustworthy,19,,2.2004791666666668,148.54663885842433,89.32018139507709,9.354286979471237,0.03647729790009495,9.354286979471237
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2024_bym_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2024_bym_t20.npy,2024,black,younger,male,trustworthy,20,,1.8445416666666667,143.84786329700214,77.13154819475004,15.211474567315857,0.019272537244618065,15.211474567315857
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_n13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_n13c.npy,2025,south_asian,younger,male,neutral,13,c,1.433125,123.40804055664844,110.71905787197592,10.209405598643869,0.02562588525397909,10.209405598643869
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_n14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_n14c.npy,2025,south_asian,younger,male,neutral,14,c,1.4173333333333333,151.68908331524557,138.285029425007,8.975251942221593,0.02514727940354876,8.975251942221593
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_n15.npy,2025,south_asian,younger,male,neutral,15,,1.173375,161.7091584097089,147.41118501349,8.972533139093176,0.0291102357128298,8.972533139093176
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_n16c.npy,2025,south_asian,younger,male,neutral,16,c,1.2529166666666667,125.72119427175463,92.6226944614444,7.709800057423411,0.044435915661029925,7.709800057423411
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_n17.npy,2025,south_asian,younger,male,neutral,17,,1.343875,151.19604024257336,139.56537485871814,8.949279982251815,0.0245900039871812,8.949279982251815
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_n18.npy,2025,south_asian,younger,male,neutral,18,,1.3017708333333333,183.52267352546906,176.27140129247928,8.10548790894262,0.029431826933936683,8.10548790894262
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_t13.npy,2025,south_asian,younger,male,trustworthy,13,,1.2587708333333334,141.21265957554627,95.26901209089654,12.905906423602714,0.026701234426352007,12.905906423602714
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_t14c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_t14c.npy,2025,south_asian,younger,male,trustworthy,14,c,1.1836875,144.24251698297576,17.425334064417978,11.519384656911472,0.022426030090721454,11.519384656911472
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_t15.npy,2025,south_asian,younger,male,trustworthy,15,,1.3339791666666667,202.99890517836175,151.76682390962208,6.462548696192082,0.055278896038300905,6.462548696192082
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_t16.npy,2025,south_asian,younger,male,trustworthy,16,,1.2894583333333334,225.39627168331032,120.45655850580441,10.512516976478667,0.03307581308632372,10.512516976478667
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_t17.npy,2025,south_asian,younger,male,trustworthy,17,,1.2142083333333333,151.6305379149615,76.98573469271008,10.200253050933622,0.033277384533758066,10.200253050933622
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2025_aym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2025_aym_t18.npy,2025,south_asian,younger,male,trustworthy,18,,1.3649375,120.04133276614748,96.79388352443368,8.473839401083655,0.04584811556848318,8.473839401083655
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_n13.npy,2026,south_asian,younger,female,neutral,13,,1.6479375,200.4528525494234,34.8410700422024,15.289455012836038,0.029011212604070653,15.289455012836038
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_n14.npy,2026,south_asian,younger,female,neutral,14,,2.082625,222.8639957697081,75.82957116242223,15.042477238797682,0.011393645962511786,15.042477238797682
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_n15.npy,2026,south_asian,younger,female,neutral,15,,1.7304375,194.0841387493479,39.355989803139984,15.388240024184539,0.018720498775960125,15.388240024184539
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_n16c.npy,2026,south_asian,younger,female,neutral,16,c,1.7716458333333334,189.89350372892508,41.129251459531474,9.373436620305094,0.025348038269750198,9.373436620305094
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_n17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_n17c.npy,2026,south_asian,younger,female,neutral,17,c,1.5656875,197.6261408043372,49.33810614730676,13.229472720895838,0.022892918100782846,13.229472720895838
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_n18c.npy,2026,south_asian,younger,female,neutral,18,c,1.7545,169.57034547974442,75.44651311816125,8.798598842838247,0.024359827850272433,8.798598842838247
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_t13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_t13c.npy,2026,south_asian,younger,female,trustworthy,13,c,1.3919375,209.89314607947313,57.95280132754639,14.011630561625056,0.025552150543084125,14.011630561625056
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_t14.npy,2026,south_asian,younger,female,trustworthy,14,,1.3404375,190.96807820686215,65.84321395464173,8.835922539956538,0.028762315282909925,8.835922539956538
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_t15c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_t15c.npy,2026,south_asian,younger,female,trustworthy,15,c,1.0753541666666666,231.64979922356142,66.64260434317573,10.673030891936595,0.024823726521283593,10.673030891936595
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_t16.npy,2026,south_asian,younger,female,trustworthy,16,,1.7931458333333334,275.57387899085285,57.98153855421449,13.425638592568164,0.026500941998346985,13.425638592568164
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_t17c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_t17c.npy,2026,south_asian,younger,female,trustworthy,17,c,1.3302708333333333,193.15118479307213,71.72251634039641,14.615805347021276,0.017370589785826007,14.615805347021276
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2026_ayf_t18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2026_ayf_t18c.npy,2026,south_asian,younger,female,trustworthy,18,c,1.503125,225.5640206085582,78.08120658334767,10.367702532238425,0.03226087610047307,10.367702532238425
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_n15.npy,2029,south_asian,younger,female,neutral,15,,1.1116666666666666,181.63798058431658,34.06092812704635,12.713926587744478,0.03070960644577585,12.713926587744478
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_n16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_n16.npy,2029,south_asian,younger,female,neutral,16,,1.2129375,164.97775999785316,26.921286185419113,10.69520406922393,0.028331950711428126,10.69520406922393
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_n17.npy,2029,south_asian,younger,female,neutral,17,,1.396875,171.03763246012804,28.461929702879083,10.876573574698307,0.030123911643009826,10.876573574698307
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_n18.npy,2029,south_asian,younger,female,neutral,18,,1.4975833333333333,168.5335146578464,32.45349149137825,9.874769834128923,0.04595363831940592,9.874769834128923
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_n19.npy,2029,south_asian,younger,female,neutral,19,,1.4510625,177.8427635887134,76.35403829135812,12.261753741779234,0.03183543027236497,12.261753741779234
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_n20.npy,2029,south_asian,younger,female,neutral,20,,1.5714166666666667,177.0578504610111,66.34897835427722,11.14382055748653,0.02776083012472424,11.14382055748653
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_t15.npy,2029,south_asian,younger,female,trustworthy,15,,1.0681875,214.43486241663842,45.9698070778649,13.914662539188678,0.028970345677870178,13.914662539188678
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_t16.npy,2029,south_asian,younger,female,trustworthy,16,,1.2805208333333333,192.4783032151067,39.08687648645576,10.70954716741207,0.03609833803617337,10.70954716741207
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_t17.npy,2029,south_asian,younger,female,trustworthy,17,,1.1815833333333334,216.68028780348314,56.929604432045565,12.578600567412145,0.03779324082956903,12.578600567412145
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_t18.npy,2029,south_asian,younger,female,trustworthy,18,,1.3753333333333333,200.0925755473516,37.98679021214464,12.430739555093673,0.02771162584632326,12.430739555093673
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_t19.npy,2029,south_asian,younger,female,trustworthy,19,,1.4833333333333334,239.05010522105135,64.98159360895491,12.168493706103245,0.04071811961342394,12.168493706103245
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2029_ayf_t20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2029_ayf_t20.npy,2029,south_asian,younger,female,trustworthy,20,,1.4457708333333332,194.94483552503465,28.42470205076662,12.17557237954436,0.03334848446724076,12.17557237954436
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_n15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_n15.npy,2030,south_asian,younger,male,neutral,15,,1.6859583333333332,151.70272154247345,107.48817851168093,13.204704919702683,0.02134694146275306,13.204704919702683
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_n16c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_n16c.npy,2030,south_asian,younger,male,neutral,16,c,1.5077916666666666,161.37557300407246,122.16217423205434,11.527066216874116,0.03140291041102401,11.527066216874116
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_n17.npy,2030,south_asian,younger,male,neutral,17,,1.7935208333333332,149.10725236986463,98.99797394855864,8.602193018357024,0.01926640255695756,8.602193018357024
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_n18c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_n18c.npy,2030,south_asian,younger,male,neutral,18,c,1.6851458333333333,119.758390933028,3.78472862753174,9.119418010539553,0.03290795982653283,9.119418010539553
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_n19c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_n19c.npy,2030,south_asian,younger,male,neutral,19,c,1.8985,152.17296530681867,109.77789195136943,9.5741543207216,0.029614218903288997,9.5741543207216
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_n20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_n20c.npy,2030,south_asian,younger,male,neutral,20,c,1.7374791666666667,115.8888525232378,18.47056045934473,9.647331393582977,0.02407345484303606,9.647331393582977
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_t15.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_t15.npy,2030,south_asian,younger,male,trustworthy,15,,1.604625,123.25262597930023,12.436365382402776,12.654150828137187,0.02758076536307926,12.654150828137187
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_t16.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_t16.npy,2030,south_asian,younger,male,trustworthy,16,,1.6238541666666666,206.5084304365547,146.6545958614622,8.113064144609037,0.039494910416057946,8.113064144609037
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_t17.npy,2030,south_asian,younger,male,trustworthy,17,,1.4306875,151.28600092271932,108.3650328842909,11.561928202207062,0.027433170764291918,11.561928202207062
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_t18.npy,2030,south_asian,younger,male,trustworthy,18,,1.6181458333333334,130.7389197732583,13.18464254742627,5.566392802406323,0.03465007882782934,5.566392802406323
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_t19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_t19.npy,2030,south_asian,younger,male,trustworthy,19,,1.9333541666666667,114.71528160728762,20.043035125728256,10.805940306387294,0.029477769726749193,10.805940306387294
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2030_aym_t20c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2030_aym_t20c.npy,2030,south_asian,younger,male,trustworthy,20,c,1.7778958333333332,125.39831873583334,72.26979787452707,9.31471013579217,0.01893732987097385,9.31471013579217
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_n01.npy,2034,south_asian,younger,male,neutral,1,,1.480625,131.11474249899157,36.91985065428023,10.20746966618539,0.04397120181290722,10.20746966618539
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_n02c.npy,2034,south_asian,younger,male,neutral,2,c,1.7055,133.21994974582853,5.9363115453564435,12.889771695187264,0.021047029770867795,12.889771695187264
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_n17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_n17.npy,2034,south_asian,younger,male,neutral,17,,1.432375,134.8631926567109,10.07664814782574,12.273208666161965,0.022079994465580143,12.273208666161965
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_n18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_n18.npy,2034,south_asian,younger,male,neutral,18,,1.6535208333333333,141.32247770602623,17.24507052816825,13.739721076565083,0.017034710016455068,13.739721076565083
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_n19.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_n19.npy,2034,south_asian,younger,male,neutral,19,,2.0621875,127.85828031566973,15.498003037730316,9.14321376066999,0.023234602988511818,9.14321376066999
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_n20.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_n20.npy,2034,south_asian,younger,male,neutral,20,,1.7368333333333332,131.83837326585112,23.801589918379463,11.299890448738063,0.018532139709696447,11.299890448738063
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_t01c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_t01c.npy,2034,south_asian,younger,male,trustworthy,1,c,1.3527916666666666,139.8587625426679,16.42745230730143,10.461440503753673,0.0321243255752695,10.461440503753673
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_t02.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_t02.npy,2034,south_asian,younger,male,trustworthy,2,,1.4715416666666667,136.59506591800547,25.237818131553777,12.554936773634328,0.022642342090221295,12.554936773634328
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_t17.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_t17.npy,2034,south_asian,younger,male,trustworthy,17,,1.4121041666666667,136.43690786826534,23.321994251642757,10.05111231888653,0.02188187363125695,10.05111231888653
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2034_aym_t18.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2034_aym_t18.npy,2034,south_asian,younger,male,trustworthy,18,,1.4655,123.34610621930554,10.401360667262306,10.814067895398932,0.032250206325036855,10.814067895398932
